_uid_,origin_id,origin_x,origin_y,parkid,destination_id,destination_x,destination_y
"1","371830501001000",-78.6323533811774,35.787016829426,"108",City Cemetery,-78.6312874693512,35.7790634507114
"2","371830501001000",-78.6323533811774,35.787016829426,"28",Lane Street,-78.6261220920092,35.7831789971439
"3","371830501001000",-78.6323533811774,35.787016829426,"42",Oakwood,-78.6241177660321,35.7909297007275
"4","371830501001000",-78.6323533811774,35.787016829426,"44",Halifax,-78.6388283924893,35.7935452317092
"5","371830501001000",-78.6323533811774,35.787016829426,"132",New Bern Place,-78.6354632662129,35.7800577635566
"6","371830501001000",-78.6323533811774,35.787016829426,"183",John Winters,-78.6313212766575,35.7776123734814
"7","371830501001000",-78.6323533811774,35.787016829426,"138",Moore Square,-78.6357914989622,35.7775077730582
"8","371830501001000",-78.6323533811774,35.787016829426,"10",Mordecai,-78.6351971826335,35.7958555703911
"9","371830501001000",-78.6323533811774,35.787016829426,"87",Tarboro Road,-78.6228569611736,35.7813128628773
"10","371830501001000",-78.6323533811774,35.787016829426,"161",O'Rorke-Catholic Cemetery,-78.6216783622287,35.7829970496351
"11","371830501001001",-78.6336066956139,35.7877064572644,"44",Halifax,-78.6388283924893,35.7935452317092
"12","371830501001001",-78.6336066956139,35.7877064572644,"42",Oakwood,-78.6241177660321,35.7909297007275
"13","371830501001001",-78.6336066956139,35.7877064572644,"10",Mordecai,-78.6351971826335,35.7958555703911
"14","371830501001001",-78.6336066956139,35.7877064572644,"108",City Cemetery,-78.6312874693512,35.7790634507114
"15","371830501001001",-78.6336066956139,35.7877064572644,"28",Lane Street,-78.6261220920092,35.7831789971439
"16","371830501001001",-78.6336066956139,35.7877064572644,"132",New Bern Place,-78.6354632662129,35.7800577635566
"17","371830501001001",-78.6336066956139,35.7877064572644,"183",John Winters,-78.6313212766575,35.7776123734814
"18","371830501001001",-78.6336066956139,35.7877064572644,"138",Moore Square,-78.6357914989622,35.7775077730582
"19","371830501001001",-78.6336066956139,35.7877064572644,"87",Tarboro Road,-78.6228569611736,35.7813128628773
"20","371830501001002",-78.6336614875933,35.7866578744035,"108",City Cemetery,-78.6312874693512,35.7790634507114
"21","371830501001002",-78.6336614875933,35.7866578744035,"42",Oakwood,-78.6241177660321,35.7909297007275
"22","371830501001002",-78.6336614875933,35.7866578744035,"28",Lane Street,-78.6261220920092,35.7831789971439
"23","371830501001002",-78.6336614875933,35.7866578744035,"44",Halifax,-78.6388283924893,35.7935452317092
"24","371830501001002",-78.6336614875933,35.7866578744035,"132",New Bern Place,-78.6354632662129,35.7800577635566
"25","371830501001002",-78.6336614875933,35.7866578744035,"183",John Winters,-78.6313212766575,35.7776123734814
"26","371830501001002",-78.6336614875933,35.7866578744035,"138",Moore Square,-78.6357914989622,35.7775077730582
"27","371830501001002",-78.6336614875933,35.7866578744035,"10",Mordecai,-78.6351971826335,35.7958555703911
"28","371830501001002",-78.6336614875933,35.7866578744035,"87",Tarboro Road,-78.6228569611736,35.7813128628773
"29","371830501001003",-78.6352891592547,35.7868945096236,"201",Market Plaza,-78.6387365990624,35.777261555425
"30","371830501001002",-78.6336614875933,35.7866578744035,"161",O'Rorke-Catholic Cemetery,-78.6216783622287,35.7829970496351
"31","371830501001003",-78.6352891592547,35.7868945096236,"132",New Bern Place,-78.6354632662129,35.7800577635566
"32","371830501001003",-78.6352891592547,35.7868945096236,"44",Halifax,-78.6388283924893,35.7935452317092
"33","371830501001003",-78.6352891592547,35.7868945096236,"116",Vallie Henderson,-78.6290482219803,35.7845167000402
"34","371830501001003",-78.6352891592547,35.7868945096236,"138",Moore Square,-78.6357914989622,35.7775077730582
"35","371830501001003",-78.6352891592547,35.7868945096236,"10",Mordecai,-78.6351971826335,35.7958555703911
"36","371830501001003",-78.6352891592547,35.7868945096236,"42",Oakwood,-78.6241177660321,35.7909297007275
"37","371830501001003",-78.6352891592547,35.7868945096236,"108",City Cemetery,-78.6312874693512,35.7790634507114
"38","371830501001003",-78.6352891592547,35.7868945096236,"28",Lane Street,-78.6261220920092,35.7831789971439
"39","371830501001003",-78.6352891592547,35.7868945096236,"200",Exchange Plaza,-78.6387214126288,35.7775279153207
"40","371830501001004",-78.6369322505581,35.7869806011594,"132",New Bern Place,-78.6354632662129,35.7800577635566
"41","371830501001004",-78.6369322505581,35.7869806011594,"116",Vallie Henderson,-78.6290482219803,35.7845167000402
"42","371830501001004",-78.6369322505581,35.7869806011594,"44",Halifax,-78.6388283924893,35.7935452317092
"43","371830501001004",-78.6369322505581,35.7869806011594,"138",Moore Square,-78.6357914989622,35.7775077730582
"44","371830501001004",-78.6369322505581,35.7869806011594,"136",Mordecai Square,-78.6331193844119,35.7928402478639
"45","371830501001004",-78.6369322505581,35.7869806011594,"108",City Cemetery,-78.6312874693512,35.7790634507114
"46","371830501001004",-78.6369322505581,35.7869806011594,"28",Lane Street,-78.6261220920092,35.7831789971439
"47","371830501001004",-78.6369322505581,35.7869806011594,"200",Exchange Plaza,-78.6387214126288,35.7775279153207
"48","371830501001004",-78.6369322505581,35.7869806011594,"201",Market Plaza,-78.6387365990624,35.777261555425
"49","371830501001004",-78.6369322505581,35.7869806011594,"183",John Winters,-78.6313212766575,35.7776123734814
"50","371830501001004",-78.6369322505581,35.7869806011594,"10",Mordecai,-78.6351971826335,35.7958555703911
"51","371830501001004",-78.6369322505581,35.7869806011594,"110",Nash Square,-78.642675328997,35.7777350642707
"52","371830501001004",-78.6369322505581,35.7869806011594,"42",Oakwood,-78.6241177660321,35.7909297007275
"53","371830501001005",-78.6380958347574,35.7875693065258,"136",Mordecai Square,-78.6331193844119,35.7928402478639
"54","371830501001005",-78.6380958347574,35.7875693065258,"10",Mordecai,-78.6351971826335,35.7958555703911
"55","371830501001005",-78.6380958347574,35.7875693065258,"132",New Bern Place,-78.6354632662129,35.7800577635566
"56","371830501001005",-78.6380958347574,35.7875693065258,"116",Vallie Henderson,-78.6290482219803,35.7845167000402
"57","371830501001005",-78.6380958347574,35.7875693065258,"85",Fred Fletcher,-78.6494000908273,35.7925485438552
"58","371830501001005",-78.6380958347574,35.7875693065258,"110",Nash Square,-78.642675328997,35.7777350642707
"59","371830501001005",-78.6380958347574,35.7875693065258,"200",Exchange Plaza,-78.6387214126288,35.7775279153207
"60","371830501001005",-78.6380958347574,35.7875693065258,"138",Moore Square,-78.6357914989622,35.7775077730582
"61","371830501001005",-78.6380958347574,35.7875693065258,"201",Market Plaza,-78.6387365990624,35.777261555425
"62","371830501001005",-78.6380958347574,35.7875693065258,"42",Oakwood,-78.6241177660321,35.7909297007275
"63","371830501001006",-78.6388289714498,35.7855972003911,"132",New Bern Place,-78.6354632662129,35.7800577635566
"64","371830501001006",-78.6388289714498,35.7855972003911,"110",Nash Square,-78.642675328997,35.7777350642707
"65","371830501001006",-78.6388289714498,35.7855972003911,"200",Exchange Plaza,-78.6387214126288,35.7775279153207
"66","371830501001006",-78.6388289714498,35.7855972003911,"201",Market Plaza,-78.6387365990624,35.777261555425
"67","371830501001006",-78.6388289714498,35.7855972003911,"138",Moore Square,-78.6357914989622,35.7775077730582
"68","371830501001006",-78.6388289714498,35.7855972003911,"164",City Plaza,-78.6394171776381,35.7743682431217
"69","371830501001006",-78.6388289714498,35.7855972003911,"108",City Cemetery,-78.6312874693512,35.7790634507114
"70","371830501001006",-78.6388289714498,35.7855972003911,"116",Vallie Henderson,-78.6290482219803,35.7845167000402
"71","371830501001006",-78.6388289714498,35.7855972003911,"183",John Winters,-78.6313212766575,35.7776123734814
"72","371830501001007",-78.6406927691892,35.7860724504025,"132",New Bern Place,-78.6354632662129,35.7800577635566
"73","371830501001007",-78.6406927691892,35.7860724504025,"110",Nash Square,-78.642675328997,35.7777350642707
"74","371830501001007",-78.6406927691892,35.7860724504025,"200",Exchange Plaza,-78.6387214126288,35.7775279153207
"75","371830501001007",-78.6406927691892,35.7860724504025,"201",Market Plaza,-78.6387365990624,35.777261555425
"76","371830501001007",-78.6406927691892,35.7860724504025,"138",Moore Square,-78.6357914989622,35.7775077730582
"77","371830501001007",-78.6406927691892,35.7860724504025,"164",City Plaza,-78.6394171776381,35.7743682431217
"78","371830501001007",-78.6406927691892,35.7860724504025,"108",City Cemetery,-78.6312874693512,35.7790634507114
"79","371830501001007",-78.6406927691892,35.7860724504025,"116",Vallie Henderson,-78.6290482219803,35.7845167000402
"80","371830501001016",-78.6370132974737,35.7853041108553,"116",Vallie Henderson,-78.6290482219803,35.7845167000402
"81","371830501001008",-78.6420706174702,35.7875497888157,"44",Halifax,-78.6388283924893,35.7935452317092
"82","371830501001008",-78.6420706174702,35.7875497888157,"85",Fred Fletcher,-78.6494000908273,35.7925485438552
"83","371830501001008",-78.6420706174702,35.7875497888157,"22",Oakwood Common,-78.63213881696,35.7878610525502
"84","371830501001008",-78.6420706174702,35.7875497888157,"110",Nash Square,-78.642675328997,35.7777350642707
"85","371830501001008",-78.6420706174702,35.7875497888157,"107",Edna Metz Wells,-78.6553565601995,35.7881516453065
"86","371830501001008",-78.6420706174702,35.7875497888157,"136",Mordecai Square,-78.6331193844119,35.7928402478639
"87","371830501001010",-78.6436560281452,35.7875265319099,"132",New Bern Place,-78.6354632662129,35.7800577635566
"88","371830501001008",-78.6420706174702,35.7875497888157,"10",Mordecai,-78.6351971826335,35.7958555703911
"89","371830501001009",-78.6429243960859,35.7878930088452,"44",Halifax,-78.6388283924893,35.7935452317092
"90","371830501001009",-78.6429243960859,35.7878930088452,"85",Fred Fletcher,-78.6494000908273,35.7925485438552
"91","371830501001009",-78.6429243960859,35.7878930088452,"22",Oakwood Common,-78.63213881696,35.7878610525502
"92","371830501001009",-78.6429243960859,35.7878930088452,"110",Nash Square,-78.642675328997,35.7777350642707
"93","371830501001009",-78.6429243960859,35.7878930088452,"107",Edna Metz Wells,-78.6553565601995,35.7881516453065
"94","371830501001009",-78.6429243960859,35.7878930088452,"136",Mordecai Square,-78.6331193844119,35.7928402478639
"95","371830501001009",-78.6429243960859,35.7878930088452,"10",Mordecai,-78.6351971826335,35.7958555703911
"96","371830501001009",-78.6429243960859,35.7878930088452,"132",New Bern Place,-78.6354632662129,35.7800577635566
"97","371830501001010",-78.6436560281452,35.7875265319099,"85",Fred Fletcher,-78.6494000908273,35.7925485438552
"98","371830501001010",-78.6436560281452,35.7875265319099,"110",Nash Square,-78.642675328997,35.7777350642707
"99","371830501001010",-78.6436560281452,35.7875265319099,"107",Edna Metz Wells,-78.6553565601995,35.7881516453065
"100","371830501001010",-78.6436560281452,35.7875265319099,"44",Halifax,-78.6388283924893,35.7935452317092
"101","371830501001015",-78.642347462892,35.7863979288809,"44",Halifax,-78.6388283924893,35.7935452317092
"102","371830501001010",-78.6436560281452,35.7875265319099,"200",Exchange Plaza,-78.6387214126288,35.7775279153207
"103","371830501001010",-78.6436560281452,35.7875265319099,"201",Market Plaza,-78.6387365990624,35.777261555425
"104","371830501001011",-78.6448037472502,35.7881712740061,"107",Edna Metz Wells,-78.6553565601995,35.7881516453065
"105","371830501001011",-78.6448037472502,35.7881712740061,"44",Halifax,-78.6388283924893,35.7935452317092
"106","371830501001011",-78.6448037472502,35.7881712740061,"22",Oakwood Common,-78.63213881696,35.7878610525502
"107","371830501001011",-78.6448037472502,35.7881712740061,"110",Nash Square,-78.642675328997,35.7777350642707
"108","371830501001013",-78.6423737426814,35.7844219321577,"22",Oakwood Common,-78.63213881696,35.7878610525502
"109","371830501001011",-78.6448037472502,35.7881712740061,"136",Mordecai Square,-78.6331193844119,35.7928402478639
"110","371830501001012",-78.6457032339148,35.7879768518533,"107",Edna Metz Wells,-78.6553565601995,35.7881516453065
"111","371830501001012",-78.6457032339148,35.7879768518533,"44",Halifax,-78.6388283924893,35.7935452317092
"112","371830501001012",-78.6457032339148,35.7879768518533,"110",Nash Square,-78.642675328997,35.7777350642707
"113","371830501001012",-78.6457032339148,35.7879768518533,"22",Oakwood Common,-78.63213881696,35.7878610525502
"114","371830501001013",-78.6423737426814,35.7844219321577,"44",Halifax,-78.6388283924893,35.7935452317092
"115","371830501001013",-78.6423737426814,35.7844219321577,"85",Fred Fletcher,-78.6494000908273,35.7925485438552
"116","371830501001013",-78.6423737426814,35.7844219321577,"110",Nash Square,-78.642675328997,35.7777350642707
"117","371830501001014",-78.6428286252193,35.7860422288201,"110",Nash Square,-78.642675328997,35.7777350642707
"118","371830501001014",-78.6428286252193,35.7860422288201,"132",New Bern Place,-78.6354632662129,35.7800577635566
"119","371830501001014",-78.6428286252193,35.7860422288201,"200",Exchange Plaza,-78.6387214126288,35.7775279153207
"120","371830501001014",-78.6428286252193,35.7860422288201,"201",Market Plaza,-78.6387365990624,35.777261555425
"121","371830501001014",-78.6428286252193,35.7860422288201,"138",Moore Square,-78.6357914989622,35.7775077730582
"122","371830501001014",-78.6428286252193,35.7860422288201,"85",Fred Fletcher,-78.6494000908273,35.7925485438552
"123","371830501001015",-78.642347462892,35.7863979288809,"85",Fred Fletcher,-78.6494000908273,35.7925485438552
"124","371830501001015",-78.642347462892,35.7863979288809,"22",Oakwood Common,-78.63213881696,35.7878610525502
"125","371830501001015",-78.642347462892,35.7863979288809,"110",Nash Square,-78.642675328997,35.7777350642707
"126","371830501001015",-78.642347462892,35.7863979288809,"107",Edna Metz Wells,-78.6553565601995,35.7881516453065
"127","371830501001015",-78.642347462892,35.7863979288809,"136",Mordecai Square,-78.6331193844119,35.7928402478639
"128","371830501001016",-78.6370132974737,35.7853041108553,"22",Oakwood Common,-78.63213881696,35.7878610525502
"129","371830501001016",-78.6370132974737,35.7853041108553,"132",New Bern Place,-78.6354632662129,35.7800577635566
"130","371830501001016",-78.6370132974737,35.7853041108553,"138",Moore Square,-78.6357914989622,35.7775077730582
"131","371830501001016",-78.6370132974737,35.7853041108553,"136",Mordecai Square,-78.6331193844119,35.7928402478639
"132","371830501001016",-78.6370132974737,35.7853041108553,"108",City Cemetery,-78.6312874693512,35.7790634507114
"133","371830501001016",-78.6370132974737,35.7853041108553,"10",Mordecai,-78.6351971826335,35.7958555703911
"134","371830501001016",-78.6370132974737,35.7853041108553,"28",Lane Street,-78.6261220920092,35.7831789971439
"135","371830501001016",-78.6370132974737,35.7853041108553,"200",Exchange Plaza,-78.6387214126288,35.7775279153207
"136","371830501001016",-78.6370132974737,35.7853041108553,"201",Market Plaza,-78.6387365990624,35.777261555425
"137","371830501001016",-78.6370132974737,35.7853041108553,"183",John Winters,-78.6313212766575,35.7776123734814
"138","371830501001016",-78.6370132974737,35.7853041108553,"85",Fred Fletcher,-78.6494000908273,35.7925485438552
"139","371830501001016",-78.6370132974737,35.7853041108553,"110",Nash Square,-78.642675328997,35.7777350642707
"140","371830501001017",-78.6353598196855,35.7852509467505,"136",Mordecai Square,-78.6331193844119,35.7928402478639
"141","371830501001017",-78.6353598196855,35.7852509467505,"132",New Bern Place,-78.6354632662129,35.7800577635566
"142","371830501001017",-78.6353598196855,35.7852509467505,"108",City Cemetery,-78.6312874693512,35.7790634507114
"143","371830501001017",-78.6353598196855,35.7852509467505,"44",Halifax,-78.6388283924893,35.7935452317092
"144","371830501001017",-78.6353598196855,35.7852509467505,"138",Moore Square,-78.6357914989622,35.7775077730582
"145","371830501001017",-78.6353598196855,35.7852509467505,"28",Lane Street,-78.6261220920092,35.7831789971439
"146","371830501001017",-78.6353598196855,35.7852509467505,"183",John Winters,-78.6313212766575,35.7776123734814
"147","371830501001017",-78.6353598196855,35.7852509467505,"10",Mordecai,-78.6351971826335,35.7958555703911
"148","371830501001017",-78.6353598196855,35.7852509467505,"42",Oakwood,-78.6241177660321,35.7909297007275
"149","371830501001017",-78.6353598196855,35.7852509467505,"200",Exchange Plaza,-78.6387214126288,35.7775279153207
"150","371830501001017",-78.6353598196855,35.7852509467505,"201",Market Plaza,-78.6387365990624,35.777261555425
"151","371830501001017",-78.6353598196855,35.7852509467505,"87",Tarboro Road,-78.6228569611736,35.7813128628773
"152","371830501001017",-78.6353598196855,35.7852509467505,"161",O'Rorke-Catholic Cemetery,-78.6216783622287,35.7829970496351
"153","371830501001018",-78.6337275331682,35.7853437102593,"136",Mordecai Square,-78.6331193844119,35.7928402478639
"154","371830501001018",-78.6337275331682,35.7853437102593,"108",City Cemetery,-78.6312874693512,35.7790634507114
"155","371830501001018",-78.6337275331682,35.7853437102593,"132",New Bern Place,-78.6354632662129,35.7800577635566
"156","371830501001018",-78.6337275331682,35.7853437102593,"28",Lane Street,-78.6261220920092,35.7831789971439
"157","371830501001022",-78.6354465122088,35.7841208464369,"116",Vallie Henderson,-78.6290482219803,35.7845167000402
"158","371830501001018",-78.6337275331682,35.7853437102593,"44",Halifax,-78.6388283924893,35.7935452317092
"159","371830501001018",-78.6337275331682,35.7853437102593,"138",Moore Square,-78.6357914989622,35.7775077730582
"160","371830501001018",-78.6337275331682,35.7853437102593,"183",John Winters,-78.6313212766575,35.7776123734814
"161","371830501001018",-78.6337275331682,35.7853437102593,"42",Oakwood,-78.6241177660321,35.7909297007275
"162","371830501001018",-78.6337275331682,35.7853437102593,"10",Mordecai,-78.6351971826335,35.7958555703911
"163","371830501001018",-78.6337275331682,35.7853437102593,"87",Tarboro Road,-78.6228569611736,35.7813128628773
"164","371830501001018",-78.6337275331682,35.7853437102593,"200",Exchange Plaza,-78.6387214126288,35.7775279153207
"165","371830501001018",-78.6337275331682,35.7853437102593,"201",Market Plaza,-78.6387365990624,35.777261555425
"166","371830501001018",-78.6337275331682,35.7853437102593,"161",O'Rorke-Catholic Cemetery,-78.6216783622287,35.7829970496351
"167","371830501001018",-78.6337275331682,35.7853437102593,"184",Patterson Green,-78.6313222107783,35.773350732262
"168","371830501001018",-78.6337275331682,35.7853437102593,"110",Nash Square,-78.642675328997,35.7777350642707
"169","371830501001019",-78.632446992139,35.7853343816076,"28",Lane Street,-78.6261220920092,35.7831789971439
"170","371830501001019",-78.632446992139,35.7853343816076,"136",Mordecai Square,-78.6331193844119,35.7928402478639
"171","371830501001019",-78.632446992139,35.7853343816076,"132",New Bern Place,-78.6354632662129,35.7800577635566
"172","371830501001019",-78.632446992139,35.7853343816076,"183",John Winters,-78.6313212766575,35.7776123734814
"173","371830501001019",-78.632446992139,35.7853343816076,"138",Moore Square,-78.6357914989622,35.7775077730582
"174","371830501001019",-78.632446992139,35.7853343816076,"42",Oakwood,-78.6241177660321,35.7909297007275
"175","371830501001019",-78.632446992139,35.7853343816076,"87",Tarboro Road,-78.6228569611736,35.7813128628773
"176","371830501001019",-78.632446992139,35.7853343816076,"44",Halifax,-78.6388283924893,35.7935452317092
"177","371830501001019",-78.632446992139,35.7853343816076,"161",O'Rorke-Catholic Cemetery,-78.6216783622287,35.7829970496351
"178","371830501001022",-78.6354465122088,35.7841208464369,"183",John Winters,-78.6313212766575,35.7776123734814
"179","371830501001019",-78.632446992139,35.7853343816076,"10",Mordecai,-78.6351971826335,35.7958555703911
"180","371830501001019",-78.632446992139,35.7853343816076,"200",Exchange Plaza,-78.6387214126288,35.7775279153207
"181","371830501001019",-78.632446992139,35.7853343816076,"184",Patterson Green,-78.6313222107783,35.773350732262
"182","371830501001019",-78.632446992139,35.7853343816076,"201",Market Plaza,-78.6387365990624,35.777261555425
"183","371830501001019",-78.632446992139,35.7853343816076,"16",Chavis,-78.6300507419281,35.7702856126247
"184","371830501001019",-78.632446992139,35.7853343816076,"110",Nash Square,-78.642675328997,35.7777350642707
"185","371830501001020",-78.6325213945008,35.784173603219,"132",New Bern Place,-78.6354632662129,35.7800577635566
"186","371830501001020",-78.6325213945008,35.784173603219,"183",John Winters,-78.6313212766575,35.7776123734814
"187","371830501001020",-78.6325213945008,35.784173603219,"138",Moore Square,-78.6357914989622,35.7775077730582
"188","371830501001020",-78.6325213945008,35.784173603219,"136",Mordecai Square,-78.6331193844119,35.7928402478639
"189","371830501001020",-78.6325213945008,35.784173603219,"87",Tarboro Road,-78.6228569611736,35.7813128628773
"190","371830501001038",-78.642456476758,35.7819952410703,"200",Exchange Plaza,-78.6387214126288,35.7775279153207
"191","371830501001020",-78.6325213945008,35.784173603219,"42",Oakwood,-78.6241177660321,35.7909297007275
"192","371830501001020",-78.6325213945008,35.784173603219,"161",O'Rorke-Catholic Cemetery,-78.6216783622287,35.7829970496351
"193","371830501001020",-78.6325213945008,35.784173603219,"200",Exchange Plaza,-78.6387214126288,35.7775279153207
"194","371830501001020",-78.6325213945008,35.784173603219,"184",Patterson Green,-78.6313222107783,35.773350732262
"195","371830501001020",-78.6325213945008,35.784173603219,"201",Market Plaza,-78.6387365990624,35.777261555425
"196","371830501001020",-78.6325213945008,35.784173603219,"44",Halifax,-78.6388283924893,35.7935452317092
"197","371830501001020",-78.6325213945008,35.784173603219,"16",Chavis,-78.6300507419281,35.7702856126247
"198","371830501001020",-78.6325213945008,35.784173603219,"110",Nash Square,-78.642675328997,35.7777350642707
"199","371830501001022",-78.6354465122088,35.7841208464369,"44",Halifax,-78.6388283924893,35.7935452317092
"200","371830501001020",-78.6325213945008,35.784173603219,"10",Mordecai,-78.6351971826335,35.7958555703911
"201","371830501001020",-78.6325213945008,35.784173603219,"46",John P Top Greene,-78.6332637635309,35.7694914769703
"202","371830501001021",-78.6337928142859,35.7841984005232,"28",Lane Street,-78.6261220920092,35.7831789971439
"203","371830501001021",-78.6337928142859,35.7841984005232,"132",New Bern Place,-78.6354632662129,35.7800577635566
"204","371830501001021",-78.6337928142859,35.7841984005232,"183",John Winters,-78.6313212766575,35.7776123734814
"205","371830501001021",-78.6337928142859,35.7841984005232,"138",Moore Square,-78.6357914989622,35.7775077730582
"206","371830501001021",-78.6337928142859,35.7841984005232,"136",Mordecai Square,-78.6331193844119,35.7928402478639
"207","371830501001021",-78.6337928142859,35.7841984005232,"87",Tarboro Road,-78.6228569611736,35.7813128628773
"208","371830501001021",-78.6337928142859,35.7841984005232,"44",Halifax,-78.6388283924893,35.7935452317092
"209","371830501001022",-78.6354465122088,35.7841208464369,"22",Oakwood Common,-78.63213881696,35.7878610525502
"210","371830501001021",-78.6337928142859,35.7841984005232,"42",Oakwood,-78.6241177660321,35.7909297007275
"211","371830501001021",-78.6337928142859,35.7841984005232,"161",O'Rorke-Catholic Cemetery,-78.6216783622287,35.7829970496351
"212","371830501001021",-78.6337928142859,35.7841984005232,"10",Mordecai,-78.6351971826335,35.7958555703911
"213","371830501001021",-78.6337928142859,35.7841984005232,"200",Exchange Plaza,-78.6387214126288,35.7775279153207
"214","371830501001021",-78.6337928142859,35.7841984005232,"184",Patterson Green,-78.6313222107783,35.773350732262
"215","371830501001021",-78.6337928142859,35.7841984005232,"201",Market Plaza,-78.6387365990624,35.777261555425
"216","371830501001021",-78.6337928142859,35.7841984005232,"16",Chavis,-78.6300507419281,35.7702856126247
"217","371830501001022",-78.6354465122088,35.7841208464369,"108",City Cemetery,-78.6312874693512,35.7790634507114
"218","371830501001022",-78.6354465122088,35.7841208464369,"200",Exchange Plaza,-78.6387214126288,35.7775279153207
"219","371830501001022",-78.6354465122088,35.7841208464369,"201",Market Plaza,-78.6387365990624,35.777261555425
"220","371830501001022",-78.6354465122088,35.7841208464369,"110",Nash Square,-78.642675328997,35.7777350642707
"221","371830501001022",-78.6354465122088,35.7841208464369,"28",Lane Street,-78.6261220920092,35.7831789971439
"222","371830501001022",-78.6354465122088,35.7841208464369,"164",City Plaza,-78.6394171776381,35.7743682431217
"223","371830501001022",-78.6354465122088,35.7841208464369,"87",Tarboro Road,-78.6228569611736,35.7813128628773
"224","371830501001022",-78.6354465122088,35.7841208464369,"136",Mordecai Square,-78.6331193844119,35.7928402478639
"225","371830501001023",-78.637080033105,35.7841824491873,"132",New Bern Place,-78.6354632662129,35.7800577635566
"226","371830501001023",-78.637080033105,35.7841824491873,"116",Vallie Henderson,-78.6290482219803,35.7845167000402
"227","371830501001023",-78.637080033105,35.7841824491873,"138",Moore Square,-78.6357914989622,35.7775077730582
"228","371830501001023",-78.637080033105,35.7841824491873,"44",Halifax,-78.6388283924893,35.7935452317092
"229","371830501001023",-78.637080033105,35.7841824491873,"22",Oakwood Common,-78.63213881696,35.7878610525502
"230","371830501001023",-78.637080033105,35.7841824491873,"110",Nash Square,-78.642675328997,35.7777350642707
"231","371830501001023",-78.637080033105,35.7841824491873,"200",Exchange Plaza,-78.6387214126288,35.7775279153207
"232","371830501001023",-78.637080033105,35.7841824491873,"201",Market Plaza,-78.6387365990624,35.777261555425
"233","371830501001023",-78.637080033105,35.7841824491873,"108",City Cemetery,-78.6312874693512,35.7790634507114
"234","371830501001023",-78.637080033105,35.7841824491873,"164",City Plaza,-78.6394171776381,35.7743682431217
"235","371830501001023",-78.637080033105,35.7841824491873,"28",Lane Street,-78.6261220920092,35.7831789971439
"236","371830501001023",-78.637080033105,35.7841824491873,"136",Mordecai Square,-78.6331193844119,35.7928402478639
"237","371830501001023",-78.637080033105,35.7841824491873,"183",John Winters,-78.6313212766575,35.7776123734814
"238","371830501001024",-78.6371342391446,35.7831473163206,"200",Exchange Plaza,-78.6387214126288,35.7775279153207
"239","371830501001024",-78.6371342391446,35.7831473163206,"201",Market Plaza,-78.6387365990624,35.777261555425
"240","371830501001024",-78.6371342391446,35.7831473163206,"116",Vallie Henderson,-78.6290482219803,35.7845167000402
"241","371830501001024",-78.6371342391446,35.7831473163206,"183",John Winters,-78.6313212766575,35.7776123734814
"242","371830501001024",-78.6371342391446,35.7831473163206,"22",Oakwood Common,-78.63213881696,35.7878610525502
"243","371830501001024",-78.6371342391446,35.7831473163206,"110",Nash Square,-78.642675328997,35.7777350642707
"244","371830501001024",-78.6371342391446,35.7831473163206,"28",Lane Street,-78.6261220920092,35.7831789971439
"245","371830501001024",-78.6371342391446,35.7831473163206,"164",City Plaza,-78.6394171776381,35.7743682431217
"246","371830501001024",-78.6371342391446,35.7831473163206,"87",Tarboro Road,-78.6228569611736,35.7813128628773
"247","371830501001024",-78.6371342391446,35.7831473163206,"136",Mordecai Square,-78.6331193844119,35.7928402478639
"248","371830501001024",-78.6371342391446,35.7831473163206,"161",O'Rorke-Catholic Cemetery,-78.6216783622287,35.7829970496351
"249","371830501001024",-78.6371342391446,35.7831473163206,"184",Patterson Green,-78.6313222107783,35.773350732262
"250","371830501001024",-78.6371342391446,35.7831473163206,"16",Chavis,-78.6300507419281,35.7702856126247
